"location","source","target"
"242841733-0-15209","Crooked Sabatons",""
"242841733-0-15210","Dented Wyrdboots",""
"242841733-0-15211","Crooked Wyrdboots",""
"242841733-0-15212","Dented Gauntlets",""
"242841733-0-15213","Crooked Gauntlets",""
"242841733-0-15214","Dented Witchgloves",""
"242841733-0-15215","Crooked Witchgloves",""
"242841733-0-15216","Dented Helm",""
"242841733-0-15217","Crooked Helm",""
"242841733-0-15218","Dented Vizard",""
"242841733-0-15219","Crooked Vizard",""
"242841733-0-15220","Dented Greaves",""
"242841733-0-15221","Crooked Greaves",""
"242841733-0-15222","Dented Hagreaves",""
"242841733-0-15223","Crooked Hagreaves",""
"242841733-0-15224","Dented Pauldron",""
"242841733-0-15225","Crooked Pauldron",""
"242841733-0-15226","Dented Shoulderfans",""
"242841733-0-15227","Crooked Shoulderfans",""
"242841733-0-15228","Dented Girdle",""
"242841733-0-15229","Crooked Girdle",""
"242841733-0-15230","Dented Sashgird",""
"242841733-0-15231","Crooked Sashgird",""
"242841733-0-15232","Frayed Jerkin",""
"242841733-0-15233","Threadbare Jerkin",""
"242841733-0-15234","Frayed Shoes",""
"242841733-0-15235","Threadbare Shoes",""
"242841733-0-15236","Frayed Gloves",""
"242841733-0-15237","Threadbare Gloves",""
"242841733-0-15238","Frayed Hat",""
"242841733-0-15239","Threadbare Hat",""
"242841733-0-15240","Frayed Breeches",""
"242841733-0-15241","Threadbare Breeches",""
"242841733-0-15242","Frayed Epaulets",""
"242841733-0-15243","Dunmer Test 1h Sword","Dunmer Test 1h Sword"
"242841733-0-15244","Frayed Sash",""
"242841733-0-15245","Threadbare Sash",""
"242841733-0-15246","Gouged Bow",""
"242841733-0-15247","Dunmer Test 2h Axe",""
"242841733-0-15248","Gouged Jack",""
"242841733-0-15249","Scorched Jack",""
"242841733-0-15250","Gouged Boots",""
"242841733-0-15251","Dunmer Test Mage Staff",""
"242841733-0-15252","Gouged Bracers",""
"242841733-0-15253","Scorched Bracers",""
"242841733-0-15254","Gouged Helmet",""
"242841733-0-15255","Scorched Helmet",""
"242841733-0-15256","Dunmer Test Mage Staff",""
"242841733-0-15257","Scorched Leg Guards",""
"242841733-0-15258","Gouged Shoulder Cops",""
"242841733-0-15259","Dunmer Test 1h axe","Dunmer Test 1h axe"
"242841733-0-15260","Gouged Belt",""
"242841733-0-15261","Scorched Belt",""
"242841733-0-15262","Gouged Rune",""
"242841733-0-15263","Scorched Rune",""
"242841733-0-15264","Gouged Shield",""
"242841733-0-15265","Scorched Shield",""
"242841733-0-15266","Gouged Staff",""
"242841733-0-15267","Scorched Staff",""
"242841733-0-15268","Fortunate Elegant Axe",""
"242841733-0-15269","Fortunate Splendid Axe",""
"242841733-0-15270","Stalwart Elegant Mace",""
"242841733-0-15271","Stalwart Splendid Mace",""
"242841733-0-15272","Stalwart Elegant Sword",""
"242841733-0-15273","Stalwart Splendid Sword",""
"242841733-0-15274","Fortunate Elegant Wyrdsword",""
"242841733-0-15275","Fortunate Splendid Wyrdsword",""
"242841733-0-15276","Fortunate Splendid Battle Axe",""
"242841733-0-15277","Fortunate Noble Battle Axe",""
"242841733-0-15278","Stalwart Splendid Warhammer",""
"242841733-0-15279","Stalwart Noble Warhammer",""
"242841733-0-15280","Fortunate Splendid Runemaul",""
"242841733-0-15281","Fortunate Noble Runemaul",""
"242841733-0-15282","Warding Elegant Greatsword",""
"242841733-0-15283","Warding Splendid Greatsword",""
"242841733-0-15284","Fortunate Elegant Dagger",""
"242841733-0-15285","Fortunate Splendid Dagger",""
"242841733-0-15286","Fortunate Elegant Dirk",""
"242841733-0-15287","Fortunate Splendid Dirk",""
"242841733-0-15288","Robust Banded Cuirass",""
"242841733-0-15289","Robust Plate-Mail Cuirass",""
"242841733-0-15290","Resolute Banded Vestplate",""
"242841733-0-15291","Resolute Plate-Mail Vestplate",""
"242841733-0-15292","Nimble Banded Sabatons",""
"242841733-0-15293","Nimble Plate-Mail Sabatons",""
"242841733-0-15294","Astute Banded Wyrdboots",""
"242841733-0-15295","Astute Plate-Mail Wyrdboots",""
"242841733-0-15296","Robust Plate-Mail Gauntlets",""
"242841733-0-15297","Robust Half-Plate Gauntlets",""
"242841733-0-15298","Resolute Plate-Mail Witchgloves",""
"242841733-0-15299","Resolute Half-Plate Witchgloves",""
"242841733-0-15300","Robust Banded Helm",""
"242841733-0-15301","Robust Plate-Mail Helm",""
"242841733-0-15302","Resolute Banded Vizard",""
"242841733-0-15303","Resolute Plate-Mail Vizard",""
"242841733-0-15304","Nimble Banded Greaves",""
"242841733-0-15305","Nimble Plate-Mail Greaves",""
"242841733-0-15306","Astute Banded Hagreaves",""
"242841733-0-15307","Astute Plate-Mail Hagreaves",""
"242841733-0-15308","Nimble Plate-Mail Pauldron",""
"242841733-0-15309","Nimble Half-Plate Pauldron",""
"242841733-0-15310","Astute Plate-Mail Shoulderfans",""
"242841733-0-15311","Astute Half-Plate Shoulderfans",""
"242841733-0-15312","Robust Plate-Mail Girdle",""
"242841733-0-15313","Robust Half-Plate Girdle",""
"242841733-0-15314","Resolute Plate-Mail Sashgird",""
"242841733-0-15315","Resolute Half-Plate Sashgird",""
"242841733-0-15316","Astute Half-Quilt Jerkin",""
"242841733-0-15317","Astute Quilted Jerkin",""
"242841733-0-15318","Resolute Half-Quilt Shoes",""
"242841733-0-15319","Resolute Quilted Shoes",""
"242841733-0-15320","Astute Quilted Gloves",""
"242841733-0-15321","Astute Padded Gloves",""
"242841733-0-15322","Astute Half-Quilt Hat",""
"242841733-0-15323","Astute Quilted Hat",""
"242841733-0-15324","Resolute Half-Quilt Breeches",""
"242841733-0-15325","Resolute Quilted Breeches",""
"242841733-0-15326","Resolute Quilted Epaulets",""
"242841733-0-15327","Resolute Padded Epaulets",""
"242841733-0-15328","Astute Quilted Sash",""
"242841733-0-15329","Astute Padded Sash",""
"242841733-0-15330","Fortunate Splendid Bow",""
"242841733-0-15331","Fortunate Noble Bow",""
"242841733-0-15332","Robust Scaled Jack",""
"242841733-0-15333","Robust Lamellar Jack",""
"242841733-0-15334","Nimble Scaled Boots",""
"242841733-0-15335","Nimble Lamellar Boots",""
"242841733-0-15336","Robust Lamellar Bracers",""
"242841733-0-15337","Robust Half-Splint Bracers",""
"242841733-0-15338","Robust Scaled Helmet",""
"242841733-0-15339","Dunmer Test 2h Sword",""
"242841733-0-15340","Nimble Scaled Leg Guards",""
"242841733-0-15341","Nimble Lamellar Leg Guards",""
"242841733-0-15342","Nimble Lamellar Shoulder Cops",""
"242841733-0-15343","Nimble Half-Splint Shoulder Cops",""
"242841733-0-15344","Robust Lamellar Belt",""
"242841733-0-15345","Robust Half-Splint Belt",""
"242841733-0-15346","Astute Splendid Rune",""
"242841733-0-15347","Astute Noble Rune",""
"242841733-0-15348","Nimble Banded Shield",""
"242841733-0-15349","Nimble Plate-Mail Shield",""
"242841733-0-15350","Fortunate Elegant Staff",""
"242841733-0-15351","Fortunate Splendid Staff",""
"242841733-0-15352","Polished Axe","Polished Axe"
"242841733-0-15353","Shining Axe",""
"242841733-0-15354","Polished Mace",""
"242841733-0-15355","Shining Mace",""
"242841733-0-15356","Polished Sword",""
"242841733-0-15357","Shining Sword",""
"242841733-0-15358","Polished Wyrdsword",""
"242841733-0-15359","Shining Wyrdsword",""
"242841733-0-15360","Polished Battle Axe",""
"242841733-0-15361","Shining Battle Axe",""
"242841733-0-15362","Polished Warhammer","Polished Warhammer"
"242841733-0-15363","Shining Warhammer","Shining Warhammer"
"242841733-0-15364","Polished Runemaul","Polished Runemaul"
"242841733-0-15365","Shining Runemaul","Shining Runemaul"
"242841733-0-15366","Polished Greatsword","Polished Greatsword"
"242841733-0-15367","Shining Greatsword","Shining Greatsword"
"242841733-0-15368","Polished Dagger","Polished Dagger"
"242841733-0-15369","Shining Dagger","Shining Dagger"
"242841733-0-15370","Polished Dirk","Polished Dirk"
"242841733-0-15371","Shining Dirk","Shining Dirk"
"242841733-0-15372","Polished Cuirass","Polished Cuirass"
"242841733-0-15373","Shining Cuirass","Shining Cuirass"
"242841733-0-15374","Polished Vestplate","Polished Vestplate"
"242841733-0-15375","Shining Vestplate","Shining Vestplate"
"242841733-0-15376","Polished Sabatons","Polished Sabatons"
"242841733-0-15377","Shining Sabatons","Shining Sabatons"
"242841733-0-15378","Polished Wyrdboots","Polished Wyrdboots"
"242841733-0-15379","Shining Wyrdboots","Shining Wyrdboots"
"242841733-0-15380","Polished Gauntlets","Polished Gauntlets"
"242841733-0-15381","Shining Gauntlets","Shining Gauntlets"
"242841733-0-15382","Polished Witchgloves","Polished Witchgloves"
"242841733-0-15383","Shining Witchgloves","Shining Witchgloves"
"242841733-0-15384","Polished Helm","Polished Helm"
"242841733-0-15385","Shining Helm","Shining Helm"
"242841733-0-15386","Polished Vizard","Polished Vizard"
"242841733-0-15387","Shining Vizard","Shining Vizard"
"242841733-0-15388","Polished Greaves","Polished Greaves"
"242841733-0-15389","Shining Greaves",""
"242841733-0-15390","Polished Hagreaves",""
"242841733-0-15391","Shining Hagreaves",""
"242841733-0-15392","Polished Pauldron",""
"242841733-0-15393","Shining Pauldron",""
"242841733-0-15394","Polished Shoulderfans",""
"242841733-0-15395","Shining Shoulderfans",""
"242841733-0-15396","Polished Girdle",""
"242841733-0-15397","Shining Girdle",""
"242841733-0-15398","Polished Sashgird","Polished Sashgird"
"242841733-0-15399","Shining Sashgird","Shining Sashgird"
"242841733-0-15400","Comely Jerkin",""
"242841733-0-15401","Tasteful Jerkin",""
"242841733-0-15402","Comely Shoes","Comely Shoes"
"242841733-0-15403","Tasteful Shoes","Tasteful Shoes"
"242841733-0-15404","Comely Gloves","Comely Gloves"
"242841733-0-15405","Tasteful Gloves","Tasteful Gloves"
"242841733-0-15406","Comely Hat","Comely Hat"
"242841733-0-15407","Tasteful Hat","Tasteful Hat"
"242841733-0-15408","Comely Breeches","Comely Breeches"
"242841733-0-15409","Tasteful Breeches","Tasteful Breeches"
"242841733-0-15410","Comely Epaulets","Comely Epaulets"
"242841733-0-15411","Tasteful Epaulets","Tasteful Epaulets"
"242841733-0-15412","Comely Sash","Comely Sash"
"242841733-0-15413","Tasteful Sash","Tasteful Sash"
"242841733-0-15414","Rugged Bow","Rugged Bow"
"242841733-0-15415","Sturdy Bow","Sturdy Bow"
"242841733-0-15416","Rugged Jack","Rugged Jack"
"242841733-0-15417","Sturdy Jack","Sturdy Jack"
"242841733-0-15418","Rugged Boots","Rugged Boots"
"242841733-0-15419","Sturdy Boots","Sturdy Boots"
"242841733-0-15420","Rugged Bracers","Rugged Bracers"
"242841733-0-15421","Sturdy Bracers","Sturdy Bracers"
"242841733-0-15422","Rugged Helmet","Rugged Helmet"
"242841733-0-15423","Sturdy Helmet","Sturdy Helmet"
"242841733-0-15424","Rugged Leg Guards","Rugged Leg Guards"
"242841733-0-15425","Sturdy Leg Guards",""
"242841733-0-15426","Rugged Shoulder Cops",""
"242841733-0-15427","Sturdy Shoulder Cops",""
"242841733-0-15428","Rugged Belt",""
"242841733-0-15429","Sturdy Belt",""
"242841733-0-15430","Polished Rune",""
"242841733-0-15431","Shining Rune",""
"242841733-0-15432","Rugged Shield",""
"242841733-0-15433","Sturdy Shield","Sturdy Shield"
"242841733-0-15434","Rugged Staff",""
"242841733-0-15435","Sturdy Staff","Sturdy Staff"
"242841733-0-15436","Notched Axe",""
"242841733-0-15437","Pockmarked Axe",""
"242841733-0-15438","Notched Mace",""
"242841733-0-15439","Pockmarked Mace",""
"242841733-0-15440","Notched Sword",""
"242841733-0-15441","Pockmarked Sword",""
"242841733-0-15442","Notched Wyrdsword",""
"242841733-0-15443","Pockmarked Wyrdsword",""
"242841733-0-15444","Notched Battle Axe",""
"242841733-0-15445","Pockmarked Battle Axe",""
"242841733-0-15446","Notched Warhammer",""
"242841733-0-15447","Pockmarked Warhammer",""
"242841733-0-15448","Notched Runemaul",""
"242841733-0-15449","Pockmarked Runemaul",""
"242841733-0-15450","Notched Greatsword",""
"242841733-0-15451","Pockmarked Greatsword",""
"242841733-0-15452","Notched Dagger",""
"242841733-0-15453","Pockmarked Dagger",""
"242841733-0-15454","Worn Lord's Blade",""
"242841733-0-15455","Worn Lord's Blade","Worn Lord's Blade"
"242841733-0-15456","Notched Dirk",""
"242841733-0-15457","Pockmarked Dirk",""
"242841733-0-15458","Notched Cuirass",""
"242841733-0-15459","Pockmarked Cuirass",""
"242841733-0-15460","Notched Vestplate",""
"242841733-0-15461","Pockmarked Vestplate",""
"242841733-0-15462","Notched Sabatons",""
"242841733-0-15463","Pockmarked Sabatons",""
"242841733-0-15464","Notched Wyrdboots",""
"242841733-0-15465","Pockmarked Wyrdboots",""
"242841733-0-15466","Notched Gauntlets",""
"242841733-0-15467","Pockmarked Gauntlets",""
"242841733-0-15468","Notched Witchgloves",""
"242841733-0-15469","Pockmarked Witchgloves",""
"242841733-0-15470","Notched Helm",""
"242841733-0-15471","Pockmarked Helm",""
"242841733-0-15472","Notched Vizard",""
"242841733-0-15473","Pockmarked Vizard",""
"242841733-0-15474","Notched Greaves",""
"242841733-0-15475","Pockmarked Greaves",""
"242841733-0-15476","Notched Hagreaves",""
"242841733-0-15477","Pockmarked Hagreaves",""
"242841733-0-15478","Notched Pauldron",""
"242841733-0-15479","Pockmarked Pauldron",""
"242841733-0-15480","Notched Shoulderfans",""
"242841733-0-15481","Pockmarked Shoulderfans",""
"242841733-0-15482","Notched Girdle",""
"242841733-0-15483","Pockmarked Girdle",""
"242841733-0-15484","Notched Sashgird",""
"242841733-0-15485","Pockmarked Sashgird",""
"242841733-0-15486","Flimsy Jerkin",""
"242841733-0-15487","Worn Jerkin",""
"242841733-0-15488","Flimsy Shoes",""
"242841733-0-15489","Worn Shoes",""
"242841733-0-15490","Flimsy Gloves",""
"242841733-0-15491","Worn Gloves",""
"242841733-0-15492","Flimsy Hat",""
"242841733-0-15493","Worn Hat",""
"242841733-0-15494","Flimsy Breeches",""
"242841733-0-15495","Worn Breeches",""
"242841733-0-15496","Flimsy Epaulets",""
"242841733-0-15497","Worn Epaulets",""
"242841733-0-15498","Flimsy Sash",""
"242841733-0-15499","Worn Sash",""
"242841733-0-15500","Scarred Bow",""
"242841733-0-15501","Charred Bow",""
"242841733-0-15502","Scarred Jack",""
"242841733-0-15503","Charred Jack",""
"242841733-0-15504","Scarred Boots",""
"242841733-0-15505","Charred Boots",""
"242841733-0-15506","Scarred Bracers",""
"242841733-0-15507","Charred Bracers",""
"242841733-0-15508","Scarred Helmet",""
"242841733-0-15509","Charred Helmet",""
"242841733-0-15510","Scarred Leg Guards",""
"242841733-0-15511","Charred Leg Guards",""
"242841733-0-15512","Scarred Shoulder Cops",""
"242841733-0-15513","Charred Shoulder Cops",""
"242841733-0-15514","Scarred Belt",""
"242841733-0-15515","Charred Belt",""
"242841733-0-15516","Scarred Rune",""
"242841733-0-15517","Charred Rune",""
"242841733-0-15518","Scarred Shield",""
"242841733-0-15519","Charred Shield",""
"242841733-0-15520","Scarred Staff",""
"242841733-0-15521","Charred Staff",""
"242841733-0-15522","L20 Power Preservation Potion","L20 Power Preservation Potion"
"242841733-0-15523","Crooked Dirk",""
"242841733-0-15524","Vest of Long Sight",""
"242841733-0-15525","Axe of the Houndslayer",""
"242841733-0-15526","Sapmagic Ring",""
"242841733-0-15527","The Hound's Helm",""
"242841733-0-15528","Frostbringer",""
"242841733-0-15529","First Mate's Pauldrons",""
"242841733-0-15530","Bosun's Shoulder Cops",""
"242841733-0-15531","Ship's Magician Epaulets",""
"242841733-0-15532","Linen Cape^n (Superior)","Linen Cape^n (Superior)"
"242841733-0-15533","Lute of Wellbeing","Lute of Wellbeing"
"242841733-0-15534","Sibling Ring","Sibling Ring"
"242841733-0-15535","The Death of Princes","The Death of Princes"
"242841733-0-15536","Striker's Ring","Striker's Ring"
"242841733-0-15537","Ring of the Seas","Ring of the Seas"
"242841733-0-15538","Storm Shield","Storm Shield"
"242841733-0-15539","Sword of Sizzling","Sword of Sizzling"
"242841733-0-15540","Greaves of the Wolf-Father","Greaves of the Wolf-Father"
"242841733-0-15541","Draught of Intoxicating Strength",""
"242841733-0-15542","Totem of Y'ffre",""
"242841733-0-15543","Rootsong Amulet",""
"242841733-0-15544","Ash Walker's Yew Staff",""
"242841733-0-15545","Ancient Great Axe",""
"242841733-0-15546","Jewel of Azara",""
"242841733-0-15547","Tonic of Accelerated Time",""
"242841733-0-15548","Ulthorn's Regret",""
"242841733-0-15549","Bracers of the Sea",""
"242841733-0-15550","The Forgiver's Ring",""
"242841733-0-15551","The Blood-Cost Ring",""
"242841733-0-15552","Brewmaster's Sigil of Magicka",""
"242841733-0-15553","Brewmaster's Sigil of Stamina",""
"242841733-0-15554","Brewmaster's Sigil of Health",""
"242841733-0-15555","Malabal Tor Invalid 33 Needs Name",""
"242841733-0-15556","Durblog Greaves",""
"242841733-0-15557","Durblog Leg Guards",""
"242841733-0-15558","Drublog Breeches",""
"242841733-0-15559","Scroll of Disguise: Breton",""
"242841733-0-15560","Judge's Brace",""
"242841733-0-15561","Avenger's Belt",""
"242841733-0-15562","Bloodwork Sash",""
"242841733-0-15563","Scroll of Invisibility",""
"242841733-0-15564","Drublog Breastplate",""
"242841733-0-15565","Drublog Brigandine",""
"242841733-0-15566","Drublog Surcoat",""
"242841733-0-15567","Neramo's Staff",""
"242841733-0-15568","Durblog Gauntlets",""
"242841733-0-15569","Durblog Bracers",""
"242841733-0-15570","Drublog Gloves",""
"242841733-0-15571","Samineth's Longbow",""
"242841733-0-15572","Treasure Seeker's Necklace",""
"242841733-0-15573","Amulet of the Stars",""
"242841733-0-15574","Bloodbow",""
"242841733-0-15575","Raen's Two-Handed Sword",""
"242841733-0-15576","Silvenar's Healing Staff",""
"242841733-0-15577","Cuirass of Storms",""
"242841733-0-15578","Acrobat's Boots",""
"242841733-0-15579","Valenwood Heartleaf",""
"242841733-0-15580","Dagger of the Green Sister",""
"242841733-0-15581","Sisterskin Handwraps",""
"242841733-0-15582","Whisperthread",""
"242841733-0-15583","Arithiel's Ring",""
"242841733-0-15584","Amulet of Z'en",""
