"Location","Source","Target"
"8290981-0-23712","Oaken-Heart-and-Head^M",
"8290981-0-23713","Thorned-Blossom^F",
"8290981-0-23714","Idvir^F",
"8290981-0-23715","Theater Goer^M",
"8290981-0-23716","Theater Goer^F",
"8290981-0-23717","Theater Goer^F",
"8290981-0-23718","Shriekscorn",
"8290981-0-23719","Wrathvenom",
"8290981-0-23720","Rennus^M",
"8290981-0-23721","Gerring^M",
"8290981-0-23722","Crying Woman",
"8290981-0-23723","Crying Woman",
"8290981-0-23724","Puweel^F",
"8290981-0-23725","Crying Woman",
"8290981-0-23726","Crying Man",
"8290981-0-23727","Girunn^M",
"8290981-0-23728","Thorka^F",
"8290981-0-23729","Feiri^F",
"8290981-0-23730","Gnarled-Root^F",
"8290981-0-23731","Scout Claurth^M",
"8290981-0-23732","Crying Man",
"8290981-0-23733","Crying Man",
"8290981-0-23734","Idvir^F",
"8290981-0-23735","Rennus^M",
"8290981-0-23736","Gerring^M",
"8290981-0-23737","Naryu Virian^F",
"8290981-0-23738","Star",
"8290981-0-23739","Puweel^F",
"8290981-0-23740","Girunn^M",
"8290981-0-23741","Garri^F",
"8290981-0-23742","Feiri^F",
"8290981-0-23743","Gnarled-Root^F",
"8290981-0-23744","Pact Soldier",
"8290981-0-23745","Ordinator Kilao^M",
"8290981-0-23746","Pact Soldier",
"8290981-0-23747","Centurion Gjakil^M",
"8290981-0-23748","Tovisa^F",
"8290981-0-23749","Pact Soldier",
"8290981-0-23750","Narvilda^F",
"8290981-0-23751","Lodunn^M",
"8290981-0-23752","Anrunn^F",
"8290981-0-23753","TMQ3957RedGroundFX01.01",
"8290981-0-23754","Merric at-Aswala^M",
"8290981-0-23755","Sit chair, peasant (stands)",
"8290981-0-23756","Sit chair, regal (stands)",
"8290981-0-23757","Sit ground, sad (stands)",
"8290981-0-23758","Sit, table, writing (stands)",
"8290981-0-23759","Sit, table, eating (stands)",
"8290981-0-23760","Sit, table, drinking (stands)",
"8290981-0-23761","Sit ground, injured (stands)",
"8290981-0-23762","Sit chair, talking (stands)",
"8290981-0-23763","Sit ground, peasant (stands)",
"8290981-0-23764","Calix Thorntongue^M",
"8290981-0-23765","Banekin",
"8290981-0-23766","Banekin",
"8290981-0-23767","DBH Bomb (Thrown/Sleep)",
"8290981-0-23768","Rat (Disease)",
"8290981-0-23769","Banekin (Charm)",
"8290981-0-23770","Hodmar^M",
"8290981-0-23771","Tel Dravel^M",
"8290981-0-23772","Mud Tree Guard",
"8290981-0-23773","Adon Bethendas^M",
"8290981-0-23774","Mud Tree Guard",
"8290981-0-23775","Mud Tree Guard",
"8290981-0-23776","Mud Tree Guard",
"8290981-0-23777","Tenara Bethendas^F",
"8290981-0-23778","Bofesar^M",
"8290981-0-23779","Trihild^F",
"8290981-0-23780","Kagouti",
"8290981-0-23781","Sergeant Nen^M",
"8290981-0-23782","Thragnar the Breaker",
"8290981-0-23783","Alldin^M",
"8290981-0-23784","Hjelda^F",
"8290981-0-23785","Knudikur^M",
"8290981-0-23786","Raevild^F",
"8290981-0-23787","Loremaster Bragur^M",
"8290981-0-23788","Gnaw-Root Butcher",
"8290981-0-23789","Loremaster Bragur^M",
"8290981-0-23790","Pact Soldier^M",
"8290981-0-23791","Potion",
"8290981-0-23792","Boneshaper Clanslayer^M",
"8290981-0-23793","Lurcher",
"8290981-0-23794","Watch Soldier",
"8290981-0-23795","Bump in the Night",
"8290981-0-23796","Bump in the Night",
"8290981-0-23797","Bump in the Night",
"8290981-0-23798","Captain Jardirr^F",
"8290981-0-23799","Sheogorath^M",
"8290981-0-23800","Furykissed Thrall",
"8290981-0-23801","Furykissed Thrall",
"8290981-0-23802","Muzzled Owl Arcanist",
"8290981-0-23803","Muzzled Owl Arcanist",
"8290981-0-23804","Muzzled Owl Ice Witch",
"8290981-0-23805","Muzzled Owl Ice Witch",
"8290981-0-23806","Muzzled Owl Bewitcher",
"8290981-0-23807","Furykissed Soldier",
"8290981-0-23808","Furykissed Soldier",
"8290981-0-23809","Keeper Ormi^F",
"8290981-0-23810","Defender Verilu",
"8290981-0-23811","Varakun Thrall",
"8290981-0-23812","Varakun Thrall",
"8290981-0-23813","Varakun Predator",
"8290981-0-23814","Varakun Predator",
"8290981-0-23815","Varakun Cryomancer",
"8290981-0-23816","Varakun Cryomancer",
"8290981-0-23817","Varakun Invoker",
"8290981-0-23818","Varakun Invoker",
"8290981-0-23819","Peers-Through-Glass^F",
"8290981-0-23820","Worm Cult Thrall",
"8290981-0-23821","Worm Cult Thrall",
"8290981-0-23822","TMQ3957PurpGroundFX01.01",
"8290981-0-23823","TMQ3957RedGroundFX01.01",
"8290981-0-23824","Reachworm",
"8290981-0-23825","Snake",
"8290981-0-23826","Murmurs-to-Trees^M",
"8290981-0-23827","TMQ3957PurpGroundFX01.01",
"8290981-0-23828","TMQ3957PurpGroundFX01.01",
"8290981-0-23829","Melril^M",
"8290981-0-23830","Puzzle Child",
"8290981-0-23831","Kagouti",
"8290981-0-23832","Kagouti",
"8290981-0-23833","Saerilda",
"8290981-0-23834","Longvid Iron-Kettle",
"8290981-0-23835","TMQ3957RedGroundFX01.01",
"8290981-0-23836","Atanaz Arcanist",
"8290981-0-23837","Atanaz Arcanist",
"8290981-0-23838","Atanaz Warrior",
"8290981-0-23839","Atanaz Warrior",
"8290981-0-23840","Atanaz Charger",
"8290981-0-23841","Atanaz Charger",
"8290981-0-23842","Crocodile",
"8290981-0-23843","Stormscale^N",
"8290981-0-23844","Stral Blackthroat^M",
"8290981-0-23845","Lieutenant Belron^M",
"8290981-0-23846","Vicecanon Heita-Meen^F",
"8290981-0-23847","Damar^M",
"8290981-0-23848","Ja-Reet^M",
"8290981-0-23849","Paldeen",
"8290981-0-23850","Crying Man",
"8290981-0-23851","Crying Woman",
"8290981-0-23852","Crying Woman",
"8290981-0-23853","Kevinne Blightheart^M",
"8290981-0-23854","Lydi Snowpelt^F",
"8290981-0-23855","Vivian Witchclaw^F",
"8290981-0-23856","Sheogorath^M",
"8290981-0-23857","Sheogorath^M",
"8290981-0-23858","Acolyte Taelu",
"8290981-0-23859","Acolyte Gami^F",
"8290981-0-23860","Almalexia^F",
"8290981-0-23861","Riverwatch Swordmaster^m",
"8290981-0-23862","Riverwatch Swordmaster^f",
"8290981-0-23863","Riverwatch Quickblade^m",
"8290981-0-23864","Riverwatch Quickblade^f",
"8290981-0-23865","Giant",
"8290981-0-23866","Wolf",
"8290981-0-23867","Wolf",
"8290981-0-23868","Crush",
"8290981-0-23869","Frostwind Brute",
"8290981-0-23870","Frostwind Shaman",
"8290981-0-23871","Skorvild Frostwind^M",
"8290981-0-23872","Skorvild Frostwind",
"8290981-0-23873","Temporary Wormcultist def",
"8290981-0-23874","Watch Soldier",
"8290981-0-23875","Watch Soldier",
"8290981-0-23876","Watch Soldier",
"8290981-0-23877","Captain Jardirr^F",
"8290981-0-23878","Crushed Adventurer",
"8290981-0-23879","Irna^F",
"8290981-0-23880","Gargoyle",
"8290981-0-23881","Absolon^M",
"8290981-0-23882","Irna^F",
"8290981-0-23883","Centurion Gjakil^M",
"8290981-0-23884","Fridda^F",
"8290981-0-23885","Gretsine^F",
"8290981-0-23886","Ayleid Knight^m",
"8290981-0-23887","Na-Totambu Champion",
"8290981-0-23888","Enchanter^m",
"8290981-0-23889","Assassin Beetle",
"8290981-0-23890","Assassin Beetle",
"8290981-0-23892","Duneraider Thief",
"8290981-0-23893","Duneraider Thief^F",
"8290981-0-23894","Duneraider Hunter^M",
"8290981-0-23895","Duneraider Huntress",
"8290981-0-23896","Duneraider Brigand",
"8290981-0-23897","Duneraider Brigand",
"8290981-0-23898","Duneraider Mystic",
"8290981-0-23899","Duneraider Mystic",
"8290981-0-23900","Duneraider Storm Mage",
"8290981-0-23901","Duneraider Storm Mage",
"8290981-0-23902","Spike Trap",
"8290981-0-23903","Na-Totambu Champion",
"8290981-0-23904","Na-Totambu Ravager",
"8290981-0-23905","Na-Totambu Ravager",
"8290981-0-23906","Na-Totambu Berserker",
"8290981-0-23907","Na-Totambu Berserker",
"8290981-0-23908","Sardavar Defiler^m",
"8290981-0-23909","Na-Totambu Warrior",
"8290981-0-23910","Na-Totambu Warrior",
"8290981-0-23911","Sardavar Defiler^f",
"8290981-0-23912","Fire Trap",
"8290981-0-23913","Sardavar Nightweaver^m",
"8290981-0-23914","Sardavar Nightweaver^f",
"8290981-0-23915","Sardavar Clannfear",
"8290981-0-23916","Stormfist Infantry^M",
"8290981-0-23917","Stormfist Infantry^F",
"8290981-0-23918","Windhelm Defender^M",
"8290981-0-23919","Windhelm Defender^F",
"8290981-0-23920","Stormfist Savage^M",
"8290981-0-23921","Stormfist Savage^F",
"8290981-0-23922","Leimaer the Raven^F",
"8290981-0-23923","Stormfist Savage",
"8290981-0-23924","Stormfist Savage",
"8290981-0-23925","Stormfist Scout",
"8290981-0-23926","Stormfist Scout",
"8290981-0-23927","Stormfist Striker",
"8290981-0-23928","Stormfist Striker^F",
"8290981-0-23929","Ja-Reet^M",
"8290981-0-23930","Centurion Gjakil^M",
"8290981-0-23931","Fridda^F",
"8290981-0-23932","Gretsine^F",
"8290981-0-23933","Lieutenant Belron^M",
"8290981-0-23934","Velandare^F",
"8290981-0-23935","Paldeen",
"8290981-0-23936","Covenant Pyromancer",
"8290981-0-23937","Covenant Pyromancer",
"8290981-0-23938","Covenant Marksman",
"8290981-0-23939","Covenant Marksman",
"8290981-0-23940","Covenant Infantry",
"8290981-0-23941","Covenant Infantry",
"8290981-0-23942","Covenant Frost Mage",
"8290981-0-23943","Covenant Frost Mage",
"8290981-0-23944","Covenant Storm Mage",
"8290981-0-23945","Covenant Storm Mage",
"8290981-0-23946","Covenant Guardian",
"8290981-0-23947","Covenant Guardian",
"8290981-0-23948","Shadowsilk Witch",
"8290981-0-23949","Shadowsilk Ravager",
"8290981-0-23950","Spider",
"8290981-0-23951","Dwarven Sphere",
"8290981-0-23952","Dwarven Spider",
"8290981-0-23953","Steam Centurion",
"8290981-0-23954","Dremora Caitiff",
"8290981-0-23955","Dremora Caitiff",
"8290981-0-23956","Dremora Churl",
"8290981-0-23957","Dremora Churl",
"8290981-0-23958","Dremora Kyngald",
"8290981-0-23959","Dremora Kyngald",
"8290981-0-23960","Dremora Narkynaz",
"8290981-0-23961","Dremora Narkynaz",
"8290981-0-23962","Scamp",
"8290981-0-23963","Hunger",
"8290981-0-23964","Stonetalon Clanslayer^M",
"8290981-0-23965","Stonetalon Clanslayer",
"8290981-0-23966","Lieutenant Belron^M",
"8290981-0-23967","Dajaheel^F",
"8290981-0-23968","Warden Orethi^m",
"8290981-0-23969","Gray Viper Marauder^m",
"8290981-0-23970","Valaste^F",
"8290981-0-23971","Gray Viper Marauder^f",
"8290981-0-23972","Gray Viper Cryomancer^m",
"8290981-0-23973","Arch-Mage Shalidor^M",
"8290981-0-23974","Gray Viper Cryomancer^f",
"8290981-0-23975","Arch-Mage Shalidor^M",
"8290981-0-23976","Sabre Cat",
"8290981-0-23977","Sabre Cat",
"8290981-0-23978","Mammoth",
"8290981-0-23979","Giant^M",
"8290981-0-23980","Nightcaller Gogrek^M",
"8290981-0-23981","Lieutenant Belron^M",
"8290981-0-23982","Dajaheel^F",
"8290981-0-23983","Stonetalon Mystic",
"8290981-0-23984","Stonetalon Shaman^F",
"8290981-0-23985","Hagraven^F",
"8290981-0-23986","Rageclaw Clanslayer^M",
"8290981-0-23987","Rageclaw Clanslayer^F",
"8290981-0-23988","Rageclaw Witchman^M",
"8290981-0-23989","Rageclaw Witchman^F",
"8290981-0-23990","Bear",
"8290981-0-23991","Boneshaper Clanslayer^M",
"8290981-0-23992","Boneshaper Clanslayer^F",
"8290981-0-23993","Boneshaper Thornslinger^M",
"8290981-0-23994","Boneshaper Thornslinger^F",
"8290981-0-23995","Boneshaper Gravesinger^M",
"8290981-0-23996","Adelle Montagne^F",
"8290981-0-23997","Mages Guild Herald^m",
"8290981-0-23998","Boneshaper Gravesinger^F",
"8290981-0-23999","Paldeen",
"8290981-0-24000","Paldeen",
"8290981-0-24002","Skeleton",
"8290981-0-24003","Messenger^m",
"8290981-0-24004","Yokudan King^M",
"8290981-0-24005","Messenger^m",
"8290981-0-24006","Orla^F",
"8290981-0-24007","Messenger^m",
"8290981-0-24008","Messenger^m",
"8290981-0-24009","Paldeen",
"8290981-0-24010","Lost Soul",
"8290981-0-24011","Corpse^M",
"8290981-0-24012","War Chief Ozozai^M",
"8290981-0-24013","Corpse^F",
"8290981-0-24014","Sheogorath^M",
"8290981-0-24015","Agathe^F",
"8290981-0-24016","Sheogorath's Pet",
"8290981-0-24017","Dulorz^F",
"8290981-0-24018","Nirar",
"8290981-0-24019","Tavo",
"8290981-0-24020","Villager",
"8290981-0-24021","Villager",
"8290981-0-24022","Vuh-Dimik^M",
"8290981-0-24023","Nukorash the Healer^F",
"8290981-0-24024","Villager",
"8290981-0-24025","Tree-Minder's Assistant",
"8290981-0-24026","Villager",
"8290981-0-24027","Orla^F",
"8290981-0-24028","Lost Soul",
"8290981-0-24029","Man",
"8290981-0-24030","Diodore Molose^M",
"8290981-0-24031","Banekin",
"8290981-0-24032","Reachworm",
"8290981-0-24033","Pact Soldier^F",
"8290981-0-24034","Vanus Galerion^M",
"8290981-0-24035","Sergeant",
"8290981-0-24036","Nahrina",
"8290981-0-24037","Yombira^M",
"8290981-0-24038","Gozzak",
"8290981-0-24039","Oodegu",
"8290981-0-24040","Dugrul",
"8290981-0-24041","The Mage",
"8290981-0-24042","Kwama Warrior",
"8290981-0-24043","Kwama Scrib",
"8290981-0-24044","Kwama Worker",
"8290981-0-24045","Kwama Overseer^n",
"8290981-0-24046","Outlaw Sharpshooter",
"8290981-0-24047","Outlaw Sharpshooter",
"8290981-0-24048","Outlaw Recruit",
"8290981-0-24049","Outlaw Recruit",
"8290981-0-24050","Outlaw Berserker",
"8290981-0-24051","Outlaw Berserker",
"8290981-0-24052","Outlaw Bruiser",
"8290981-0-24053","Outlaw Bruiser",
"8290981-0-24054","Rebecca Lirlane^F",
"8290981-0-24055","Ancient Knight",
"8290981-0-24056","Ancient Knight",
"8290981-0-24057","Ancient Blademaster",
"8290981-0-24058","Ancient Blademaster",
"8290981-0-24059","Ancient Warrior",
"8290981-0-24060","Ancient Soldier",
"8290981-0-24061","Ancient Fire Mage",
"8290981-0-24062","Ancient Fire Mage",
"8290981-0-24063","Fenlord^M",
"8290981-0-24064","Stral Blackthroat^M",
"8290981-0-24065","Captain Viveka",
"8290981-0-24066","Miharil^M",
"8290981-0-24067","Thragnar the Breaker",
"8290981-0-24068","Refugee",
"8290981-0-24069","Refugee",
"8290981-0-24070","Refugee",
"8290981-0-24071","Refugee",
"8290981-0-24072","Refugee",
"8290981-0-24073","Refugee",
"8290981-0-24074","Refugee",
"8290981-0-24075","Refugee",
"8290981-0-24076","Refugee",
"8290981-0-24077","Refugee",
"8290981-0-24078","Refugee",
"8290981-0-24079","Refugee",
"8290981-0-24080","Aelif^F",
"8290981-0-24081","Fount of the Sluggard",
"8290981-0-24082","Refugee",
"8290981-0-24083","Refugee",
"8290981-0-24084","Belron",
"8290981-0-24085","Orla^F",
"8290981-0-24086","Refugee",
"8290981-0-24087","Refugee",
"8290981-0-24088","Refugee",
"8290981-0-24089","Refugee",
"8290981-0-24090","Puzzle Child",
"8290981-0-24091","Puzzle Child",
"8290981-0-24092","Puzzle Child",
"8290981-0-24093","Reachworm",
"8290981-0-24094","Reachworm",
"8290981-0-24095","Oriane Didier^F",
"8290981-0-24096","Lord Vantir^M",
"8290981-0-24097","Knight^M",
"8290981-0-24098","Bump in the Night",
"8290981-0-24099","Bump in the Night",
"8290981-0-24100","Bump in the Night",
"8290981-0-24101","Echo^n",
"8290981-0-24102","Sheogorath^M",
"8290981-0-24103","Echo^m",
"8290981-0-24104","Echo^f",
"8290981-0-24105","Farmhand^m",
"8290981-0-24106","Farmhand^f",
"8290981-0-24107","Ayleid Knight^m",
"8290981-0-24108","Shalan^M",
"8290981-0-24109","Uncle Leo",
"8290981-0-24110","Gnaw-Root Slave",
"8290981-0-24111","Scrub",
"8290981-0-24112","Zombie",
"8290981-0-24113","Zombie",
"8290981-0-24114","Gugnar",
"8290981-0-24115","Llerar Rothalen^M",
"8290981-0-24116","Mud Tree Warrior",
"8290981-0-24117","Sulrengar^M",
"8290981-0-24118","Nurnorvira^F",
"8290981-0-24119","Ambre Brigette^F",
"8290981-0-24120","Ramazgu^M",
"8290981-0-24121","Shimta^F",
"8290981-0-24122","Evrard^M",
"8290981-0-24123","Napetui^M",
"8290981-0-24124","Sejaijilax^M",
"8290981-0-24125","Noyei-Heem^M",
"8290981-0-24126","Nord Thundermaul",
"8290981-0-24127","Argonian Thundermaul",
"8290981-0-24128","Visetus",
"8290981-0-24129","Boneshaper Gravesinger",
"8290981-0-24130","Lurcher",
"8290981-0-24131","Frostbite Clanslayer",
"8290981-0-24132","Boneshaper Marksman",
"8290981-0-24133","Pact Soldier^F",
"8290981-0-24134","Watch Soldier",
"8290981-0-24135","Pact Soldier^M",
"8290981-0-24136","Pact Soldier^F",
"8290981-0-24137","Pact Soldier^F",
"8290981-0-24138","Pact Soldier^M",
"8290981-0-24139","Pact Soldier^F",
"8290981-0-24140","Murkwater Defender",
"8290981-0-24141","Miharil^M",
"8290981-0-24142","Brunhilda",
"8290981-0-24143","Sheogorath^M",
"8290981-0-24144","Watch Soldier",
"8290981-0-24145","Idrolian",
"8290981-0-24146","Baltis Llervu",
"8290981-0-24147","Galam Helothan^M",
"8290981-0-24148","Brevasu Helothan^F",
"8290981-0-24149","Turon Elval^M",
"8290981-0-24150","Broder Givyn^M",
"8290981-0-24151","Ervas Givyn^M",
"8290981-0-24152","Dreyla Rothan^F",
"8290981-0-24153","Apricacea^F",
"8290981-0-24154","Maahi^M",
"8290981-0-24155","Melril^M",
"8290981-0-24156","Madman",
"8290981-0-24157","Madwoman",
"8290981-0-24158","Madman",
"8290981-0-24159","Madwoman",
"8290981-0-24160","Argonian^f",
"8290981-0-24161","Covenant Sorcerer",
"8290981-0-24162","Covenant Marksman",
"8290981-0-24163","Covenant Infantry",
"8290981-0-24164","Dominion Pyromage",
"8290981-0-24165","Dominion Sharpshooter",
"8290981-0-24166","Dominion Infantry",
"8290981-0-24167","Pact Pyromancer",
"8290981-0-24168","Pact Marksman",
"8290981-0-24169","Pact Infantry",
"8290981-0-24170","Ganthis^M",
"8290981-0-24171","Lizard",
"8290981-0-24172","Goblin Fire Ranger",
"8290981-0-24173","Prisoner^m",
"8290981-0-24174","Goblin Soldier",
"8290981-0-24175","Maahi^M",
"8290981-0-24176","Prisoner^f",
"8290981-0-24177","Prisoner^f",
"8290981-0-24178","Prisoner^m",
"8290981-0-24179","Akeenus^F",
"8290981-0-24180","Lamia Queen^n",
"8290981-0-24181","Maahi^M",
"8290981-0-24182","Ancient Bonelord",
"8290981-0-24183","Ancient Vanguard",
"8290981-0-24184","Ancient Warrior",
"8290981-0-24185","Akeenus^F",
"8290981-0-24186","Sabre Cat",
"8290981-0-24187","Worm Assassin",
"8290981-0-24188","Treva^M",
"8290981-0-24189","Giant",
"8290981-0-24190","Prisoner^m",
"8290981-0-24191","Prisoner^f",
"8290981-0-24192","Prisoner^f",
"8290981-0-24193","Time of Day Test",
"8290981-0-24194","Prisoner^m",
"8290981-0-24195","Haskill^M",
"8290981-0-24196","Kra'gh the Dreugh King^M",
"8290981-0-24197","Noble",
"8290981-0-24198","Puhameet^M",
"8290981-0-24199","Vinutexi^M",
"8290981-0-24200","Ajuxtus^F",
"8290981-0-24201","Degadeesh^F",
"8290981-0-24202","Dominion Mender",
"8290981-0-24203","Pact Mender^m",
"8290981-0-24204","Covenant Mender^m",
"8290981-0-24205","Silent Guardsman^M",
"8290981-0-24206","Ravenous Rodent",
"8290981-0-24207","Captain Viveka^F",
"8290981-0-24208","Q3016 - Invis Fire Man",
"8290981-0-24209","Q3016 - Invis Fire Man",
"8290981-0-24210","Q3016 - Invis Fire Man",
"8290981-0-24211","Q3016 - Invis Fire Man",
"8290981-0-24212","Q3016 - Invis Fire Man",
"8290981-0-24213","Q3016 - Invis Fire Man",
"8290981-0-24214","Q3016 - Invis Fire Man",
"8290981-0-24215","Q3016 - Invis Fire Man",
"8290981-0-24216","Q3016 - Invis Fire Man",
"8290981-0-24217","Shalidor^M",
"8290981-0-24218","Risen Peasant",
"8290981-0-24219","Risen Peasant",
"8290981-0-24220","Shalidor^M",
"8290981-0-24221","Shalidor^M",
"8290981-0-24222","Roselle Jascien^F",
"8290981-0-24223","Hakra^F",
"8290981-0-24224","Netapatuu^M",
"8290981-0-24225","Kagouti",
"8290981-0-24226","Kagouti",
"8290981-0-24227","Kagouti",
"8290981-0-24228","Kagouti",
"8290981-0-24229","Kagouti",
"8290981-0-24230","Kagouti",
"8290981-0-24231","Rotgorge",
"8290981-0-24232","Rotgorge",
"8290981-0-24233","Rotgorge",
"8290981-0-24234","Strangler",
"8290981-0-24235","Guar",
"8290981-0-24236","Guar",
"8290981-0-24237","Alit",
"8290981-0-24238","Guar",
"8290981-0-24239","Guar",
"8290981-0-24240","Alit",
"8290981-0-24241","Crocodile",
"8290981-0-24242","Crocodile",
"8290981-0-24243","Crocodile",
"8290981-0-24244","Mudcrab",
"8290981-0-24245","Mudcrab",
"8290981-0-24246","Mudcrab",
"8290981-0-24247","Mudcrab",
"8290981-0-24248","Mudcrab",
"8290981-0-24249","Mudcrab",
"8290981-0-24250","Wasp",
"8290981-0-24251","Wasp",
"8290981-0-24252","Wasp",
"8290981-0-24253","Wasp",
"8290981-0-24254","Wasp",
"8290981-0-24255","Wasp",
"8290981-0-24256","Oriane Didier^F",
"8290981-0-24257","Worm Incendiary^F",
"8290981-0-24258","Tree-Minder Deyapa^F",
